statement	isMetaphor
El 25 de mayo (día del aplazamiento electoral) yo entendí que era el momento de expresión de otros actores ', en referencia al Tribunal Supremo, Consejo Nacional Electoral (CNE) o a la Comisión Legislativa Electoral o Congresillo, confirmando lo inusitado de su silencio.	0
Los científicos americanos, necesitados para su carrera de un currículum en constante crecimiento, tienen una regla no escrita publish or perish, publica o perece.	1
Imaginen un pueblo de chabolas de varios cientos de miles de personas: caminas y caminas por los mugrientos arenales y la miseria resulta inacabable, inabarcable.	1
Según las descripciones antiguas, Curtea Veche estaba situada en una colina bastante alta, rodeada por la orilla sur del de el Río Dambovita, y fuertes muros en los puntos cardinales.	0
Yo no necesito para nada que él me pestañee: lo que hace falta es que me pestañee un soldador, me aplique el soplete, me ponga al rojo vivo, me deje calcinada y doña Carmen Alborch me dé un millonerío para reconstruirme reconstruir me.	1
A fin de cuentas la que cocinaba era ella, qué caramba.	0
El Care ' compromete ' al desempleado a efectuar una ' búsqueda activa de empleo, a presentarse presentar se a los retos profesionales que se le propongan y a entrevistas bimensuales '.	0
Algunas investigaciones ' sostienen ' que las edades extraordinarias de los patriarcas bíblicos son resultado de errores en la traducción: los ciclos lunares se confundieron con los solares, y las edades reales son 13,5 veces menores.	0
Yo sólo sé que en aras a esta garantía del Estado de bienestar de los vascos, hombre, bajarlo bajar lo lo bajan, el 7% este año, como el año pasado.	0
El incidente es narrado en el episodio ' Galaxy Stranger '.	0
Los otros nombres de modelos tenían un significado claro.	1
Después supimos que la bandera había sido esa pero que tras el armisticio fue como si dijésemos castigada.	1
Para el director general de Investigación de la CAM, Francisco José Rubia, es necesario apoyar a fondo la investigación de calidad e incentivar con diferentes medidas la colaboración entre los científicos y técnicos y el sector productivo.	0
En su lugar, intentó colocarlos colocar los a la cabeza de la línea.	0
En francés, Mon dieu! es aún una exclamación perfectamente viva y en Portugal hay un río llamado Mondego.	1
En serbocroata, monden significa playboy, tipo de la jet-set.	0
Pero esa noche no dormí.	0
Las hojas son muy estrechas y están dispersas, lineales, con un borde plateado.	0
Se llaman fosfenos, y es divertido seguirlos seguir los mientras sobreandan en la inestable marea de los ojos.	1
No esperó su respuesta.	0
Lo exigen los ciudadanos, para dar un horizonte de tranquilidad, de sosiego, de certidumbre a su día a día.	1
- - - Hay algo en el mundo tan hermoso como Trinidad?	0
Nava García indicó que en 1999 las autoridades migratorias deportaron a unas 120.000 personas, la gran mayoría de origen centroamericano que buscan llegar a Estados Unidos.	0
Usaba un raticida llamado «grasa de ratas» - en alemán, «Mäusebutter», muy común en la época -, que consistía en pequeñas hojuelas de arsénico mezcladas en grasa animal.	0
Un whiskito de tanto en tanto es bueno para el corazón.	0
Respecto a la enfermería, el personal de enfermería ha hecho una labor magnífica durante esta etapa de lucha contra la pandemia, ha sido un colectivo de profesionales sanitarios que han demostrado un comportamiento ejemplar y por tanto quiero empezar teniendo un reconocimiento a su labor, que es fundamental, fundamental, fundamental en toda la labor de asistencia sanitaria.	1
- ¡Eppur si muove! -	0
En los últimos meses, los altos cargos iraquíes que viajaban al extranjero empezaron a utilizar Damasco como base de operaciones fuera de su territorio, en lugar de Ammán, durante años su única salida al exterior.	1
No soportaba los domingos.	0
Advirtió que sólo conocía de lejos a Fermina Daza, que nunca habían pasado de los saludos formales y no tenía ninguna noticia de su intimidad, pero daba por cierto que era una mujer admirable, surgida de la nada y enaltecida por sus méritos propios.	0
Canarias fue la única comunidad donde aumentó el paro, pues en el conjunto de España bajó un 3,2 por ciento.	0
Utilizaremos, como siempre, la justicia, los términos más equitativos para que realmente podamos compensar a las comunidades por el gasto sanitario y también por el trabajo de prevención que han hecho durante todo este tiempo y de preparación para la desescalada.	1
Los pasos fundamentales en este sentido fueron en primer lugar, la definición de lo que se consideraba un compuesto ' verdadero ', más conocida como Ley de las proporciones definidas, propuesta por J.L. Proust en 1799, la cual establece que: «un compuesto determinado siempre estará constituido por las mismas proporciones de sus elementos constituyentes».	1
' Fuerte con los débiles y débil con los fuertes parece ser la tendencia del Gobierno que hemos calificado como anti dialogante y que nos preocupa más en la medida en que se consolide ', afirma el rector de la UCA, al insistir en que de continuar con esa política ' caminaríamos hacia una democracia autoritaria '.	1
El dos veces campeón del Abierto de Estados Unidos reiteró que aunque el tenis seguía siendo una de ellas, también existía un elevado grado de confusión en su valoración de lo que puede ser el futuro como profesional.	1
' Estamos dispuestos a ampliar el Pacto de San José si México estuviera de acuerdo, y también llegar con otros países a acuerdos similares al del Pacto de San José.	1
Esto es aproximadamente un 53 por ciento de la población española, unos 25 millones de habitantes que están en fase 1, y en fase 2 el resto de España.	0
Por tanto, la prohibición general será de 11 a 6 de la mañana pero si las CC.AA. podrán modular en función de las horquillas temporales esa prohibición de deambular o de moverse mover se en horario nocturno desde las 10 de la noche a las 00 horas de la noche, y desde las 5 de la mañana hasta las 7 de la mañana.	1
Son muy interesantes los datos que arroja el III Plan de Justicia Juvenil y nos ayudan a conocer mejor la realidad de los menores infractores para tomar las medidas adecuadas.	1
- - Me da igual cualquier isla, sólo quiero sol y palmeras.	0
Lugares donde yo estoy convencida de que prefieren una desescalada ordenada, una desescalada segura, para evitar la llegada sin control de personas procedentes de otras zonas con mayor riesgo de transmisión del virus, para que no se tire por tierra todo ese trabajo que se ha realizado con el esfuerzo de todos, incluido el esfuerzo de los presidentes autonómicos.	1
Tenía tres preguntas para el ministro de Sanidad.	0
Algunos creen que el incremento de la participación de los gobiernos locales en crear la política conducirá a una mayor propiedad de los programas de préstamos, por lo tanto a una mejor política fiscal.	0
A esta situación, que comparte con otros eventos culturales, se suma una reclamación de la Sociedad General de Autores y Editores (SGAE) de 14.000, por los derechos de autor de las ediciones de 2007, 2008 y 2009, una deuda que los vecinos han asegurado que ' no pueden abonar '.	0
No vamos a pronosticar cómo van a ir las cosas en un futuro, hay que tener mucho cuidado, hay que ir siempre con mucha prudencia, pero le puedo constatar y le puedo decir que, efectivamente, la evolución de la pandemia en Murcia está siendo muy correcta gracias en buena parte al trabajo que está haciendo la comunidad autónoma y los ciudadanos de Murcia.	0
Algunos han dicho que no porque, en un momento determinado, han estado jugando políticamente a intentar desgastar a este Gobierno, que va a ejercer su responsabilidad a pesar del ruido, a pesar de que algunos intenten desgastarlo desgastar lo, y otros han incorporado a sus pretensiones para poder apoyar esta prórroga cuestiones que nada tenían que ver con la salud de los ciudadanos.	1
En los casi tres años del gobierno actual, el Ejecutivo y la oposición habían mantenido una tensa discrepancia sobre los asuntos de Estado, hasta situaciones de enfrentamiento verbal tanto en el Parlamento como en los medios de comunicación social.	0
El Gobierno afgano debe entender que de su compromiso con estos objetivos depende el apoyo de la Comunidad Internacional.	0
Sin embargo, él estaba convencido de que una viuda desconsolada, más que cualquier otra mujer, podía llevar adentro la semilla de la felicidad.	1
Tras hacerse hacer se público el ' caso Gürtel ', Hinojosa, como administrador de Forever Young, presentó una denuncia contra el sastre José Tomás - que asegura haber hecho trajes para Camps - por elaborar facturas falsas, motivo por el que fue despedido.	0
Las sobó, las acarició, las recontó, y al cabo se decidió por el puro.	0
Lejos de Los Angeles, Al Gore recogió la antorcha del liderazgo demócrata de manos del presidente estadounidense, Bill Clinton, en un acto simbólico celebrado en Michigan.	1
Muy bien: - cree usted que puede dar franca salida a sus ímpetus caritativos agarrando un bosnio o dos y llevándolos llevando los a su casa para colmarlos colmar los de atenciones, protegerlos proteger los del invierno, regalarles regalar les turrón en Navidad y hacerles hacer les ver que la solidaridad humana velaría por ellos y por los demás destituidos del mundo?	1
Casualmente, Toni participó hoy en una sesión fotográfica en el estadio Vicente Calderón junto a Molina organizada por el patrocinador de la selección española.	0
Secretario de Estado de Comunicación: El Siglo, a través de la voz, habla El Siglo.	0
¿Habría que retirarlas retirar las del mercado como hizo el Gobierno con la partida defectuosa de abril?	0
Fue, en este contexto, en el que Carlos II fundó la Royal Society;	0
Algunos miembros llevaban en la cabeza electrodos que conectaban sus mentes, y transferían energía, con el Maestro.	0
Se reconoció el carácter dinámico y creciente de la globalización y de la integración regional como procesos complementarios que pueden favorecer un sistema multilateral de comercio libre.	1
Pero oficialmente no lo era cuando Chibana la quemó.	0
Desgraciadamente la situación de pandemia ha obligado a que el Diálogo Social se haya orientado a frenar esta hemorragia, que nos tiene que permitir, si me permiten el símil, estabilizar al paciente, que no sigamos teniendo ese riesgo de que personas salgan despedidas del mercado laboral y que podamos, de forma progresiva, ir recuperando la normalidad que teníamos en el mes de enero.	1
P.- Sí, soy Noelia de Onda Madrid.	0
Esta escuela estaba dirigida por el filósofo Peter Sloterdijk.	0
Dos cohortes cruzaron el río mientras los auxiliares distraían a los catafractos, los flanquearon por detrás de la colina, subiendo a la cima y atacaron por la retaguardia, los catafractos huyeron a donde sus filas perdiendo el orden.	0
La unidad como hemos visto durante estos largos meses de pandemia de los trabajadores y de los empresarios.	0
En un primer momento en el marco de esta Comisión de Reconstrucción que se ha creado y en donde tenemos expectativas de que realmente se produzcan avances que permitan tener un denominador común, unos cimientos sólido, con independencia de lo que cada uno pensamos sobre cuestiones particulares, pero en cuestiones nucleares que sustentan la realidad de un país, tener la capacidad de ir sumando apoyos y de ir sumando a fuerzas políticas que quieran traducir esos principios luego en unas cuentas públicas que nos permitan definitivamente despegar, o ser capaces de impulsar esa situación de reconstrucción.	1
- - Encarna - - musitó y se echó a llorar definitivamente, como si hubiera asumido de repente estar perdido en una ciudad sumergida.	1
Desde entonces, Lee ha participado en varios otros proyectos de musicales antes de retornar al a el escenario protagonizando el musical de la BBC ' The Sound of Musicals '.	0
Ella, como los otros miembros de la nobleza española, no es culpable de que no hubiera nunca una guillotina en la Plaza Mayor o de que los jornaleros no impusieran con las horcas y el hambre la reforma agraria.	0
Uno acaba de detalles hasta el gorro.	0
En 2007 pasa a Independiente Rivadavia y al a el año siguiente a Deportivo Morón.	0
' Ni gasta el dinero suficiente, ni el dinero que administra lo gasta de la manera más conveniente ', insistió Fidalgo, quien también recordó que la tasa de gasto sanitario en España está todavía por debajo de la media europea.	0
La firma anunció esta semana una inversión de casi 1.200 millones de dólares para aumentar la producción del chip ' emotion engine ', componente clave de PlayStation 2 que ofrece una alta calidad de imagen en juegos y vídeos y que Sony desarrolló junto a Toshiba.	1
Tranquilícese Tranquilice se el autor, alguien ha leído despacio su libro, ha pensado sobre él y, como es menos ingenuo, hasta cree que alguien se decidirá a leer la obra que ahora comento.	0
Por ello, es importante conocer el Museo de las Peregrinaciones, que recoge precisamente la historia de este acto de fe expresado a través de los tiempos.	0
En marchas por separado, el Consejo Nacional de Trabajadores Organizados (CONATO) y la Confederación Nacional Unitaria Sindical Independiente (CONUSI) protestarán en Panamá contra las políticas antipopulares del de el Ejecutivo, a la vez que en Guatemala los gremios pedirán al a el Gobierno reversar un anunciado incremento al a el precio de la energía eléctrica.	0
Bueno, quería trasladarle trasladar le, ministra, que ayer abríamos el informativo otros medios también con este ataque a la vivienda de Idoia Mendia, la secretaria general de su partido, aquí en Euskadi, yo sé que dentro de Bildu hay muchas facetas y muchos sectores, pero dice Idoia Mendia que no va estar en un gobierno con gente que no condena algo que ha ocurrido en su propia casa, No sé si une y pide a Bildu, también, esta condena.	1
Según los últimos sondeos, que predijeron con exactitud el triunfo de la oposición en los comicios parlamentarios del 3 de enero, Mesic se ha convertido en el favorito para las presidenciales, en las que podría lograr un 29 por ciento de los votos.	0
Guillermo de la Torre, entrenador del atleta cubano Javier Sotomayor, aseguró que el plusmarquista mundial de altura está en condiciones de ganar la medalla de oro en los Juegos de Sydney pese al año que ha estado suspendido por dopaje.	0
Y en un abrir y cerrar de ojos, sin más aviso, la sanguinaria mujerzuela se dirigió con él a cuestas hacia la ventana y tiró al desdichado a la calle desde el cuarto piso.	0
El verano de 2006, rechazando ofertas de la liga estadounidense, renovó un año más con el Albacete.	0
Muerto éste, las siguió Diego de Siloé.	0
Amaya refirió que a nivel nacional hay 7,870 trabajadores no docentes, quienes ' hemos decidido que si vamos a paro el lunes (hoy) se afectará las clases, porque nosotros somos los que estamos en los centros educativos ', sentenció.	0
No se arrepentirá.	0
Pero de joven me habría gustado ser marino para recorrer el canal de Panamá.	0
Actualmente no tiene club.	0
Fue reclamada y perteneció sucesivamente al a el reino de Hungría y al a el de Valaquia, y se apropió de ella el Imperio otomano en 1524.	0
' Tal vez la gran diferencia de mi actitud con el resto de las personalidades y celebridades es que no sólo hablo de la necesidad de ayudar a los niños sino que lo pongo en práctica en la búsqueda de ingresos para darla dar la ', explicó Agassi.	0
Y de golpe, hace un mes, el bombazo: había homosexual.	1
Precisamente, el sábado pasado se cumplieron nueve años de los atentados del 11 de septiembre de 2001 en Nueva York y Washington, y creo que todos recordamos el horror de aquel día como si fuera hoy; un horror que se trasladó a Bali, se trasladó a Riyadh, se trasladó a Casablanca, a Yakarta, a Estambul, a Londres, y se trasladó a Madrid para golpearnos golpear nos a los españoles con extraordinaria saña y crueldad.	1
- - - Tiene usted tierras? - - preguntó Rafael un día.	0
El primer ministro japonés, Yoshiro Mori, decidió disolver hoy la Cámara de Diputados para convocar las elecciones generales previstas para el próximo 25 de junio, informaron fuentes oficiales.	1
Temiendo una revelación que lo perturbara de por vida, éste apresuró una defensa cautelosa.	0
Como yo dije en la anterior rueda de prensa, evidentemente no hay libertad para contagiar al resto de nuestros compatriotas, por eso no se sostiene la posición del Partido Popular, y créame crea me que le diga que el Partido Popular en lo que está es en lo que está desde que se aprobó la investidura del señor Sánchez, que es intentar tumbar al Gobierno y por tanto aprovechar esta situación de pandemia sanitaria también para anteponer ese interés electoral o partidista por encima de la salud de los ciudadanos.	1
En la actualidad, residen en España unos 160 de aquellos niños que si que regresaron.	0
' Actualmente, la situación es completamente diferente, con un Indice de Precios al Consumo de entre el 2 y 3 por ciento, los tipos de interés se ubican entre el 6 y 7 por ciento, lo que ha reorientado la inversión hacia las acciones ', resaltó Croissier.	1
Aquellos días de 1997 la sociedad española en su conjunto mandó el mensaje más nítido y más claro: que era una sociedad madura, firme en sus convicciones, con unos valores capaces de superar cualquier chantaje y una apuesta decidida por convivir en paz y concordia.	1
En este caso, los motivos que alega el Gobierno andaluz se basan en el riesgo que puede suponer para la población del Campo de Gibraltar la reparación del submarino nuclear Tireless, ya que éste ha sufrido una avería que además superaba los cálculos iniciales.	0
Sólo le pedía que no me dijera qué había hecho con el indefenso muñeco.	0
En este sentido, me gustaría pedir encarecidamente, a todos los ciudadanos y ciudadanas que se descarguen esta aplicación en su móvil y hagan uso de él.	0
En el caso de los motores diésel, la efectividad es menor.	0
- - Marino! - - exclamó el hindú con entusiasmo.	0
Con Antonio en casa siempre había algún quehacer: servirle servir le la comida, prepararle preparar le las hierbas digestivas, abrirle abrir le la cama, vigilar la hora para despertarle despertar le puntualmente, hacerle hacer le el café de después de levantarse levantar se (americano, en vaso, caliente en invierno y con hielo en verano), cepillarle cepillar le las solapas, que siempre las traía puercas de caspa, y muchas veces, incluso, dar una mano de betún a los zapatos.	1
Más sucio.	1
Pero volvió a perder.	0
Aparece en la literatura con la denominación aceitera de hoja de lata por ser frecuente que se elabore con este material.	0
En una entrevista en Radio Euskadi recogida por Efe, la vicelehendakari afirmó que el Gobierno Vasco ' aún no ha recibido ' del ministerio la información sobre el comando ' Basurde ' de ETA pese a haberla haber la solicitado oficialmente en dos ocasiones.	0
La Asociación de Semilleros Argentinos (ASA) es una asociación civil, con personería jurídica y sin fines de lucro creada en 1949 con los objetivos de promocionar el desarrollo de la industria de semillas de Argentina, representar al a el sector ante organismos oficiales, cooperar en materia de investigación, producción y desarrollo tecnológico, creando el ámbito óptimo para el desarrollo y crecimiento de la actividad.	1
En otros dos municipios que forman parte del área exterior de este ' cinturón rojo ', Humanes y Valdemoro, también logró hoy la victoria la lista al Congreso de los Diputados encabezada por José María Aznar.	1
Pidan el pan de pizza que es excelente.	0
EEUU informó de que dos de sus submarinos seguían las maniobras navales rusas a centenares de millas de distancia y también detectaron las explosiones.	0
El presidente estadounidense tomó buena nota de las preocupaciones europeas reiteradas por Schroeder, es decir, que el sistema antimisiles pone en peligro la cohesión de la Alianza y puede dar lugar a una nueva carrera armamentista.	1
El transporte naval entre las naciones asiáticas, según apuntó el director de la japonesa Fundación Nippon, Hiroshi Terashima, es mucho mayor que en la ruta transatlántica, ' sin embargo, el papel vital del transporte marino se ve minado por las bandas internacionales, lo que puede llevar a destruir el progreso económico de las naciones de la región '.	1
Vivía todo el día de cabeza.	0
La ciudad cuenta con 57 puentes que permiten circular entre los diferentes barrios.	0
En este caso se produce sobre personas que desarrollan su tarea en el marco del Consejo de Ministros y ahora, como siempre, este Gobierno, las formaciones políticas que componen este Gobierno, vamos a condenar cualquier forma de agresión que no permita o que impida la libertad de estas personas y por tanto que no se moleste en su entorno más íntimo, en su entorno familiar se llame señora Mendía, se llame señor Avalos, o se llame señor Iglesias.	1
De su antepasado, Cayetana ha heredado la piedad de rodearse rodear se de poetas religiosos, puesto que el de Flandes frecuentó a Fray Luis de Granada.	0
El Partido Demócrata aprobó hoy ofrecer oficialmente la candidatura a la presidencia de los Estados Unidos en las elecciones del siete de noviembre próximo a Albert Gore, que fue aclamado con aplausos y vítores en su primera aparición ante la convención de su partido.	0
En aquel verano de 1997 las plazas de toda España se quedaron pequeñas.	0
En la ciudad de Potosí, a 3.873 metros de altitud adonde los reyes viajarán este domingo como parte de su agenda programada, la madrugada de hoy sábado registró una temperatura de 10 grados bajo cero, según los informes oficiales.	0
Yo esperar cuanto haga falta.	0
Cuando Chibana lo descubrió, 40 años después de que hubiese sucedido, decidió quemar la bandera de cuando todo eso.	0
Su potencia, resistencia y dominio le convirtieron rápidamente en uno de los jugadores clave del de el club londinense.	1
Con servicio 24 horas, cuenta también con cafetería ' Las Capuchinas ', Salón de TV, sala de juegos, piscina con solarium - mirador, zona ajardinada y garaje.	0
Agradecemos a la providencia la vida que nos ha dado, pero - qué mal habría en el hecho de no haber nacido?.	0
No faltaron en la intervención de Karenna Gore referencias a su infancia, en la que el actual vicepresidente estadounidense se comportó como un padre paciente y comprensivo, ni tampoco a los orígenes humildes de la familia del virtual candidato, granjeros en Tennessee.	0
A raíz de eso se decidió alargar la gira incluyendo Escandinavia, Bélgica, Francia e incluso actuaron una vez para el rey Jorge VI y la Reina Isabel.	0
Para todos los curiosos que se plantean dónde y cuál será el momento más indicado para ver a Clinton, el ' Bild ', el periódico de mayor tirada de Europa, ofrecía estos días una simple y a la vez cómoda solución: ' Por supuesto, en la televisión '.	0
Y Orion es Orión, el gigante mítico, y también la constelación.	0
El presidente del BID, el uruguayo Enrique Iglesias, pronunció un discurso de bienvenida a los participantes de la mesa redonda, entre los que figuraron los ministros de Barbados, Brasil, Canadá, El Salvador, Estados Unidos, Guyana, Haití, Honduras, Jamaica, México, Panamá y Uruguay.	0
Fue un avance tras la estrambótica intervención días antes del consejero Erkoreka.	1
Sin seguridad, y ahí la presencia militar es muy importante, no puede haber estabilidad y sin estabilidad no puede haber un desarrollo político y económico que permita a la población contemplar el futuro con esperanza.	1
Germán de Granda nos entrega un libro en el que, a partir de precisiones sobre el concepto de - español atlántico - nos va dando interferencias lingüísticas de blancos, negros y cobrizos; de las peculiaridades dialectales de alguna parcela del español americano (coherencias con el postulado anterior) o del encuentro del español con lenguas africanas (lo que también es coherente).	1
Pese al aumento del total de contratos, los de carácter fijo han sufrido un retroceso en comparación con mayo de 1999, cuando se firmaron 147.587, lo que representó el 13,07 por ciento del total y significa que la temporalidad ha crecido.	1
Se aprobó el compromiso de trabajar a largo plazo por estrategias globales, regionales y nacionales coherentes ante los desequilibrios de la economía mundial.	1
De 1922 a 1924 estudió matemáticas en la Universidad de Gotinga con Richard Courant, Edmund Landau, y Emmy Noether.	0
Para su familia, fue un hijo o un hermano muy querido.	0
También quisiera destacar las palabras de agradecimiento que el Comandante de ISAF, el General Petraeus, dedicó recientemente a nuestras tropas en una carta dirigida al Jefe del Estado Mayor.	0
Los momentos de mayor pánico y angustia se vivieron en boliches y bailantas de la zona, a las 6:56 horas (hora local), cuando los locales bailables se encontraban con su capacidad colmada.	0
Anotó su primer gol con los Dragones Celestes el 5 de noviembre del de el 2011, en un partido del de el Torneo de Clausura 2011 contra Unión La Calera el cual acabó 2-1 a favor del de el «cuadro iquiqueño».	1
La margarina es fatal y el aceite de oliva, ideal.	0
- - ¡Pero fíjate fija te qué pintas! - - se dijo a sí misma, porque acostumbraba hablar a solas.	0
Los golpistas afirman que el autoproclamado Gobierno que formó Speight el 20 de mayo tiene ' el mandato del pueblo ', según la fuente.	0
Aunque la distinción tiende a desvanecerse desvanecer se con el paso del de el tiempo, se considera que los judíos sefaradíes desarrollan una actividad comunitaria más bien religiosa;	1
Obuchi, de 62 años, sufrió un derrame cerebral en la madrugada del día 2 de abril y, tras permanecer seis semanas en estado de coma, falleció en el hospital Yuntendo de Tokio.	0
En la historia reciente del de el grupo y durante su poco tiempo de vida han pasado pocos músicos, todos sus componentes originales fueron los primeros que empezaron justamente desde inicio del de el grupo, a excepción de bajo.	0
El mandatario indicó que comparte la inquietud de sus opositores sobre el régimen electoral y dijo que ha comprometido ' su coincidencia con la búsqueda de los caminos más convenientes para que las elecciones (generales del año 2002) se hagan con absoluta transparencia '.	1
Estábamos en lo de los sobres.	0
Medardo Fraile juega a un cinismo fácil y divertido.	1
Si se prescinde de la decencia, el problema está en que el presupuesto del común de los mortales no admite grandes despilfarros, y entonces viene la mar de bien ponerse poner se mariagoretis y regalarle regalar le a Rafael Feria un alfiler de corbata y a Michael Jackson un pai-pai.	1
- Es usted marino en ese barco?	0
Además, el término psicoterapia no presupone una orientación o enfoque científico definido, siendo considerado denominativo de un amplio dominio científico - profesional especializado, que se especifica en diversas orientaciones teórico - prácticas.	1
Porque los expertos estiman que ese es el tiempo que necesitamos hasta empezar a superar no solo esta segunda ola actual en la que estamos inmersos sino la etapa más dañina de la pandemia.	1
Antes de nada: amo, admiro y respeto a Cayetana de Alba.	0
La tercera será de la bandera de la Comunitat Valenciana y es una opción bonita.	0
Y en eso también hemos tenido que firmar determinadas premisas o determinados acuerdos con diferentes fuerzas políticas.	1
La legislación fue propuesta por el Representante del de el Estado Tim Solobay.	0
Los buenos eran los chinos de las lavanderías, herederos de una ciencia sagrada, que devolvían las camisas más limpias que si fueran nuevas, con los cuellos y los puños como hostias recién planchadas.	1
Los analistas resaltan que el giro en la opinión pública a favor de ' Stipe ' (Mesic) se debe, precisamente, al marcado contraste entre su actitud y la del que fuera presidente desde la independencia de Croacia de la antigua Yugoslavia Socialista Federal en 1991, el general jubilado Franjo Tudjman, conocido por su mal humor, sus frecuentes declaraciones xenófobas y su poca tolerancia.	1
La empresa española ACESA adquirió el 48,60 por ciento del Grupo Concesionario del Oeste (CGO), que explota la autopista de peaje que une Buenos Aires con la ciudad de Luján, a 70 kilómetros de la capital argentina.	0
Es la mariposa diurna más grandes del de el mundo.	0
Abogó por una solución justa y duradera a la deuda exterior, y reiteró la necesidad de fortalecer la disciplina u transparencia de la supervisión bancaria y las políticas económicas y financieras ' sanas ' y de continuar con los cambios estructurales.	1
El aire acondicionado es regulable, pero está centralizado.	0
Este triunfo supuso su comienzo en el mundo de moda.	1
Esta limitación a la libertad de circulación entre las 11 de la noche y las 6 de la mañana resultará de aplicación en todo nuestro país, a excepción de las Islas Canarias que mantienen en este momento una situación epidemiológica muy positiva.	0
Las condiciones en que las fuerzas de la Comunidad Internacional realizan su misión entrañan riesgos ciertos para la vida e integridad de los soldados; riesgos que derivan de la actuación de una insurgencia conectada a rivalidades locales y tribales, al tráfico de drogas y al crimen organizado, y que comportan una persistente amenaza para la seguridad de los afganos y las frágiles instituciones del Estado.	1
El 66 por ciento de los israelíes apoya la candidatura del veterano dirigente laborista Simón Peres para nuevo presidente, que será elegido por el Parlamento (Knéset) el próximo 31 de julio, según un sondeo que se dio a conocer hoy.	0
Al fin se decidió por el de arriba, el más reciente, aquel que contenía los tesoros de los últimos cinco años.	0
Trabaja con Telecinco para la realización de películas y series dentro de la productora Estudios Picasso.	0
El Gobierno de España no cederá nunca, nunca, a ningún tipo de chantaje de quienes han practicado y alentado el terror; nunca.	1
Esto ya está ocurriendo en la mayor parte de las CC.AA.	0
Una carta de apoyo también les hará mucho bien.	0
- Con nosotros no se trata del sexo sino del seso.	0
A su vez, Orbegoso colocó el 2.	0
Necesitamos disciplina, resistencia y moral de victoria.	0
Tras la emisión del comunicado por parte de Bildu, el Partido Socialista, incluso, aclaró algunos de los conceptos que quizá fuera de esa interpretación se podría haber dado lugar a malentendidos y yo creo que en ese sentido la aclaración que lanzó el Partido Socialista ponía, claramente, de manifiesto cuál había sido la voluntad y cuál había sido el sentido porque, tenga en cuenta, que durante estos días hemos tenido mucho ruido interesado por parte de la derecha, donde incluso se ponía en cuestión si el Partido Socialista y Unidas Podemos seguíamos manteniéndonos manteniendo nos en las premisas que marcaron nuestro Acuerdo de investidura, que tiene que ver no solo con las cuestiones relativas al mercado laboral, sino otras materias, como si el Gobierno hubiera renunciado a su hoja de ruta que venía marcada por el Acuerdo de investidura y justamente lo que se planteó, lo que se firmó, es que seguimos comprometidos con todo aquello que marcó el nombramiento del señor Sánchez en materia tan importante, en este caso, como la como las relaciones laborales.	1
Pinillos llegó la pasada campaña al CD Toledo, cedido por el Deportivo de la Coruña, con opción a un segundo año, ya en propiedad, que hizo valer el Consejo de Administración toledano, y tiene una cláusula de rescisión de 300 millones de pesetas.	0
En Honduras operan las aerolíneas internacionales TACA, las estadounidenses Continental y American, la española Iberia y pequeñas empresas hondureñas y cubanas.	0
Para eso están los Tribunales, tanto el Tribunal Constitucional, como el resto de tribunales.	0
De momento no hay ninguna decisión al respecto.	0
Y lo vamos a hacer -aunque eso pueda generar múltiples lecturas externas o incluso hacer ruido-.	1
Los jueces, lehendakari, determinan responsabilidades penales o administrativas de las actuaciones que enjuician, pero no pueden significar una coartada, ni para que el Gobierno evite la intervención de su Comisión de Ética, ni para que deje de asumir responsabilidades políticas y, sobre todo, los mandatos de este Parlamento.	0
Anoche ganó el Real Madrid, pero ese equipo de mis entretelas es una jaula de grillos.	0
En eso como en todo hay un secreto muy convincente.	0
Uno de un curso superior nos explicó que los aliados le habían cortado los rayos, en plan castración.	0
La campaña oficial de doce días para las elecciones generales comenzará el próximo 13 de junio.	0
Los claros perdedores de estos días serán, sin lugar a dudas, los conductores, que verán cortadas al tráfico las principales arterias de la ciudad, como la Kurfuerstendamm o la propia Avenida 17 de Junio.	1
Sin embargo, el padre de Albert Gore, del mismo nombre, llegó a ser senador.	0
El Espíritu de Ermua alimentó nuestros éxitos comunes en la lucha contra el terrorismo con nuestras mejores bazas: el Estado de Derecho, la democracia, los Cuerpos y Fuerzas de Seguridad del Estado y la cooperación internacional; instrumentos, todos ellos, propios de un Estado moderno y comprometido con sus valores fundamentales.	1
En el Bósforo siempre hace sol.	0
Uno de los Altonatos se lanzó sobre las aguas del de el lago con gran excitación.	0
Los agentes sociales dirán la última palabra sobre el Care el próximo lunes en una reunión que se anuncia como decisiva.	0
Nueva Normalidad significa que habrá que actuar, como no nos cansamos de repetir, con unas normas distintas y habrá por tanto siempre que tener mucho cuidado con la distancia interpersonal, con la higiene y el lavado de manos, con la higiene de espacios colectivos.	0
La unidad de todas las administraciones públicas.	0
Dios sabía lo que hacía cuando le sacó la costilla a Adán - - contestó Rafael.	0
La relación mieloeritroide varía entre 10:1 y 50:1 (lo normal es de 2:1 a 4,5:1).	0
Hernando fundamentó tales premisas en que se trata de defender los intereses generales de los españoles, máxime teniendo en cuenta que España es el país de la Unión Europea que más empleo ha creado y que registra mayor crecimiento económico.	1
Me di cuenta de que la formidable responsabilidad, lo que llaman el peso del hogar, caía de súbito sobre mis hombros con la ingencia de una de las piedras que levanta Perurena cuando no está alzando bueyes o limpiándose limpiando se los dientes con un tronco de abeto.	1
